Date,Product,Category,Sales,Quantity,Customer_Age,Customer_Gender,Region,Customer_Satisfaction,Discount_Applied,Shipping_Cost,Total_Amount,Profit_Margin
2023-08-06,TV,Appliances,487.4686087595111,4,44.0,Male,South,2,False,24.700166478482895,1974.5746015165273,140.52874288701145
2023-08-07,Laptop,Appliances,387.2701945147315,3,33.0,Female,West,4,True,15.38305655931742,1177.1936401035118,116.61934634902371
2023-08-08,Laptop,Electronics,417.8137687401632,2,66.0,Male,North,2,True,18.103840474848088,853.7313779551745,134.90215807317375
2023-08-09,Smartphone,Appliances,426.5551568090014,9,32.0,Male,West,4,False,39.752040057687765,3878.7484513387003,123.1239635233921
2023-08-10,Laptop,Electronics,358.6486485563645,1,52.0,Female,North,3,True,8.39871887116491,367.0473674275294,107.13530627950774
2023-08-11,Tablet,Appliances,560.4899428720248,7,29.0,Female,South,1,True,42.2411547866316,3965.6707548908057,167.98129876338223
2023-08-12,TV,Appliances,374.41430264921013,5,58.0,Male,East,3,True,24.24510886208761,1896.3166221081383,119.15753590992395
2023-08-13,Laptop,Electronics,503.13734275912043,8,61.0,Male,North,1,False,31.82287689952678,4056.9216189724903,156.8486461828394
2023-08-14,Laptop,Electronics,354.25366372511934,4,43.0,Female,South,3,False,9.034350405605554,1426.049005306083,104.07496180498751
2023-08-15,Smartphone,Electronics,193.14027472310826,7,64.0,Female,South,3,False,20.181158526077585,1372.1630815878354,58.578573031897655
2023-08-16,Smartphone,Appliances,682.4870498518333,5,51.0,Female,East,2,False,9.03654135566806,3421.471790614834,201.0283248403151
2023-08-17,Tablet,Appliances,599.9053970190816,5,40.0,Male,South,5,False,48.26946752964993,3047.796452625058,165.19549503653005
2023-08-18,TV,Accessories,957.7364137595345,9,48.0,Male,South,4,True,41.32677421968127,8660.954498055491,289.89693270184165
2023-08-19,Smartphone,Electronics,291.20543200034837,9,,Male,North,4,False,25.68347394604071,2646.532361949176,106.28354720843518
2023-08-20,Laptop,Appliances,458.2079025335939,9,37.0,Female,North,4,True,15.0621146745652,4138.93323747691,128.62517935316754
2023-08-21,TV,Appliances,474.2985038288388,6,29.0,Female,East,1,False,47.00547973624335,2892.796502709276,134.55925405262462
2023-08-22,TV,Electronics,697.8738876564263,6,40.0,Female,East,4,True,20.50684680771373,4207.750172746271,200.65488858049048
2023-08-23,Laptop,Accessories,398.5784211734783,5,21.0,Male,South,4,False,12.244299425931864,2005.1364052933234,126.81944413927471
2023-08-24,Smartphone,Electronics,265.7916291648291,9,40.0,Female,North,2,False,30.34239748042797,2422.46705996389,84.22234329141313
2023-08-25,Laptop,Accessories,741.5618616922004,8,65.0,Male,East,3,False,47.46983541551673,5979.96472895312,220.88318158349554
2023-08-26,TV,Appliances,436.6699941477544,7,65.0,Female,East,4,False,5.172363072514516,3061.862322106795,121.82080762793665
2023-08-27,Headphones,Accessories,675.7287019452086,7,18.0,Male,West,5,False,15.715617946429944,4745.81653156289,203.64237849996184
2023-08-28,Headphones,Appliances,652.4396801584422,6,42.0,Male,East,4,False,47.23014381846834,3961.8682247691218,180.08568277417461
2023-08-29,Tablet,Electronics,494.0219052195401,5,19.0,Female,South,1,True,12.698868508572293,2482.8083946062725,149.64083723443696
2023-08-30,Laptop,Electronics,465.1372589930504,4,47.0,Male,North,1,False,10.095955323791893,1870.6449912959936,148.25642155879447
2023-08-31,Laptop,Electronics,421.6870387340391,3,20.0,Female,East,1,True,30.658424710991202,1295.7195409131086,113.99412025387494
2023-09-01,Tablet,Accessories,496.96137424600215,3,38.0,Male,West,4,False,43.78297204826735,1534.6670947862738,133.763229505504
2023-09-02,Tablet,Appliances,672.6200452341262,6,42.0,Female,North,2,True,26.469941796226674,4062.1902132009836,217.58039248718646
2023-09-03,Tablet,Electronics,340.7119637880841,4,37.0,Female,East,5,True,49.755391550803616,1412.60324670314,96.09599274137938
2023-09-04,TV,Electronics,521.769126041824,6,66.0,Male,West,4,True,35.56272647920968,3166.1774827301538,167.89021627198542
2023-09-05,Laptop,Appliances,276.27371436023844,3,69.0,Female,East,2,True,8.333370824470148,837.1545139051855,81.34213765609321
2023-09-06,TV,Electronics,301.1787533915615,4,39.0,Male,North,2,True,49.67744592568889,1254.392459491935,88.73407784805516
2023-09-07,Tablet,Appliances,493.8122005688752,9,38.0,Female,North,4,True,23.35524065510857,4467.665045774986,152.52778716562898
2023-09-08,Laptop,Appliances,107.96839834123362,5,50.0,Female,North,4,False,17.933114023046713,557.7751057292148,23.550530934905677
2023-09-09,TV,Appliances,912.1117233232104,7,69.0,Female,South,2,True,30.104563261004852,6414.886626523477,274.9584884319196
2023-09-10,TV,Appliances,261.38800901795275,2,55.0,Female,East,2,False,18.693841631938895,541.4698596678444,74.6015085571449
2023-09-11,Tablet,Appliances,491.9822974686893,5,32.0,Male,South,2,False,8.890587820406854,2468.8020751638533,134.38975480655648
2023-09-12,Laptop,Accessories,733.6435443633729,9,63.0,Female,North,4,True,5.0642754385629525,6607.856174708919,223.46788405627586
2023-09-13,Tablet,Electronics,327.4189322499003,3,69.0,Female,West,2,True,25.231250881411803,1007.4880476311127,95.59260160619094
2023-09-14,Laptop,Accessories,39.46060209105671,9,32.0,Male,East,1,False,42.658854000196655,397.804272819707,10.267932342869933
2023-09-15,Headphones,Electronics,411.0108479750657,6,,Male,South,4,True,30.754183353353444,2496.8192712037476,111.20164495837813
2023-09-16,Smartphone,Accessories,325.03592398477616,4,42.0,Male,East,1,True,49.964328452454836,1350.1080243915594,113.4247808730609
2023-09-17,Smartphone,Appliances,44.72529828159955,7,38.0,Male,West,3,True,17.908099054123998,330.9851870253209,22.184731348341025
2023-09-18,Smartphone,Electronics,556.9779785144398,8,41.0,Male,South,4,True,17.62047791420249,4473.444306029721,176.7349523960517
2023-09-19,Tablet,Electronics,541.4187724465903,6,22.0,Male,North,3,True,12.188725710527489,3260.7013603900696,159.37118470956028
2023-09-20,Headphones,Accessories,728.4652909076704,5,23.0,Female,South,2,True,12.382861471940084,3654.709316010292,201.2477583772669
2023-09-21,Laptop,Accessories,275.8355268959225,6,66.0,Male,East,2,True,17.83339682045215,1672.8465581959872,102.27983189367185
2023-09-22,TV,Electronics,180.17270271059743,5,,Female,East,5,False,40.67780203730872,941.5413155902959,53.44083573312055
2023-09-23,Laptop,Accessories,418.6553833906832,8,65.0,Male,East,2,True,45.75905557864015,3395.0021227041057,118.10861705700441
2023-09-24,TV,Accessories,482.33146819818097,1,61.0,Female,East,3,False,48.87892263684566,531.2103908350266,148.86745620428542
2023-09-25,Laptop,Accessories,684.2699205972992,7,64.0,Female,North,2,False,15.453034434340369,4805.342478615435,216.95218405922273
2023-09-26,Headphones,Appliances,782.1136010010317,2,40.0,Female,South,4,False,44.65838955263413,1608.8855915546976,234.40357473945485
2023-09-27,TV,Appliances,742.8958267814694,9,21.0,Male,North,2,False,19.771479017480168,6705.833920050705,235.65449971383455
2023-09-28,Tablet,Accessories,555.3087333785334,1,44.0,Male,North,5,True,10.077824503259798,565.3865578817931,177.4226193987287
2023-09-29,Laptop,Accessories,659.8998507008296,6,35.0,Male,North,2,False,44.151121648407454,4003.5502258533847,187.20614333622828
2023-09-30,Laptop,Appliances,371.9013130461632,9,38.0,Male,East,3,False,33.62475355896284,3380.7365709744313,104.83249285725418
2023-10-01,TV,Appliances,533.6790384950493,1,45.0,Female,East,3,False,12.412890323647778,546.091928818697,169.67908318131245
2023-10-02,Tablet,Electronics,261.7419721424388,4,52.0,Male,East,2,False,24.342406588085115,1071.3102951578403,51.39646600462724
2023-10-03,Tablet,Electronics,512.5370793773747,4,39.0,Female,South,3,False,17.926596269468043,2068.0749137789667,152.26656688156248
2023-10-04,Headphones,Appliances,517.7293394796025,9,57.0,Female,West,3,True,38.155755591958865,4697.719810908381,141.010489827634
2023-10-05,Tablet,Accessories,844.425721136994,5,40.0,Male,East,5,True,25.403730378092064,4247.532336063062,248.56217832676293
2023-10-06,Tablet,Accessories,454.20342770195066,5,20.0,Male,South,4,False,49.517597529787324,2320.534736039541,133.27282742029317
2023-10-07,Tablet,Accessories,518.0085675306573,6,57.0,Male,East,5,True,7.46352420168178,3115.5149293856252,151.8201264801221
2023-10-08,Smartphone,Accessories,547.3922831424086,1,,Female,East,1,True,20.9756869761311,568.3679701185397,158.69507242159648
2023-10-09,Headphones,Electronics,409.03593682230934,1,27.0,Male,North,5,False,26.685507519948985,435.72144434225834,111.73934455040467
2023-10-10,Laptop,Appliances,339.5014533576705,9,42.0,Female,North,2,False,27.64100996367439,3083.1540901827093,124.76954867548801
2023-10-11,TV,Accessories,759.7622649694105,3,69.0,Male,North,4,False,19.217112007353656,2298.503906915585,246.60329953243664
2023-10-12,Laptop,Electronics,303.8165114079405,4,66.0,Female,South,2,True,37.81581120939056,1253.0818568411526,79.52429521981931
2023-10-13,Headphones,Accessories,234.41638566254537,1,25.0,Male,West,1,False,44.36361830700386,278.7800039695492,86.14608321179928
2023-10-14,TV,Appliances,636.0530758590961,9,28.0,Male,West,4,True,47.24236858900384,5771.720051320868,186.8212678530003
2023-10-15,Headphones,Electronics,731.562968404802,8,22.0,Female,South,3,True,41.22920195597868,5893.732949194395,220.7607652547577
2023-10-16,Tablet,Appliances,409.7180684798722,2,62.0,Male,East,5,True,43.276108878796975,862.7122458385414,122.2826809449925
2023-10-17,TV,Appliances,412.7893024700241,8,54.0,Male,South,2,False,29.774538527899796,3332.0889582880927,117.23930432846757
2023-10-18,Tablet,Electronics,556.5087052213587,7,62.0,Male,East,1,True,42.164970189206656,3937.7259067387176,176.79113500246908
2023-10-19,Laptop,Electronics,358.42946465136333,6,55.0,Male,South,3,False,18.65767591165785,2169.234463819838,108.78770470117557
2023-10-20,Laptop,Electronics,343.65749587760627,1,46.0,Male,South,5,False,22.931544294914648,366.5890401725209,98.33173453108947
2023-10-21,TV,Electronics,675.9185175972732,7,22.0,Male,South,3,False,19.261085621834493,4750.6907088027465,189.72966084117724
2023-10-22,TV,Electronics,621.4262201567237,7,26.0,Male,West,5,False,26.032430095156645,4376.015971192223,177.4919159098259
2023-10-23,Headphones,Electronics,762.231777263621,9,65.0,Female,North,4,False,17.851082730738636,6877.937078103327,212.25573202306532
2023-10-24,Headphones,Electronics,249.4821975269009,1,19.0,Female,South,3,True,48.27251490145011,297.754712428351,74.96689474222197
2023-10-25,Tablet,Accessories,399.5075026178767,2,18.0,Male,West,3,True,19.078008260255068,818.0930134960084,107.88559486251904
2023-10-26,TV,Appliances,556.2359124538906,9,57.0,Male,North,3,True,9.412004214992292,5015.535216300008,164.21516861098175
2023-10-27,Laptop,Electronics,314.8758300451267,9,68.0,Male,North,4,True,28.706772472268604,2862.589242878409,108.1637675496417
2023-10-28,Headphones,Accessories,628.33748743093,6,47.0,Female,South,1,True,7.569458530032937,3777.594383115613,200.49424195849485
2023-10-29,Headphones,Accessories,744.9254174452664,6,28.0,Female,East,5,False,9.974442483886124,4479.526947155485,223.15485629255375
2023-10-30,Laptop,Accessories,383.3284055545304,4,45.0,Male,East,3,False,14.872522513831083,1548.1861447319525,114.12767440492762
2023-10-31,Headphones,Appliances,507.7183880454066,4,61.0,Female,East,4,True,25.895761244696377,2056.7693134263227,171.11426190783203
2023-11-01,Tablet,Electronics,791.1237380162233,5,29.0,Male,South,1,True,24.496291953906255,3980.114982035023,242.5446826084541
2023-11-02,TV,Accessories,859.8543150037999,3,56.0,Male,East,5,True,40.986133790125606,2620.5490788015254,254.6782299023747
2023-11-03,Laptop,Appliances,649.1602502120808,1,43.0,Male,West,4,False,38.2763594247851,687.4366096368659,180.4878938924197
2023-11-04,TV,Appliances,618.6858346387219,1,30.0,Male,West,5,False,24.184323229581558,642.8701578683034,189.544482573264
2023-11-05,Headphones,Appliances,329.25269306301766,7,25.0,Female,West,3,False,20.016689340903344,2324.785540782027,107.06904564473392
2023-11-06,Headphones,Accessories,571.8418800915682,1,45.0,Female,West,1,True,19.241095282767436,591.0829753743357,165.23604878233402
2023-11-07,Laptop,Electronics,611.3641681549997,1,47.0,Male,North,4,True,39.829778928230404,651.1939470832301,186.32127799788023
2023-11-08,Tablet,Accessories,457.92596828779085,3,26.0,Female,West,1,True,7.343258279957138,1381.1211631433296,133.74205753718698
2023-11-09,Smartphone,Accessories,381.04474908886755,4,56.0,Female,East,3,True,5.576974227977262,1529.7559705834474,112.47310073467023
2023-11-10,Laptop,Electronics,243.74046530462903,4,48.0,Male,South,1,False,40.799497636699165,1015.7613588552152,48.243919015765385
2023-11-11,Smartphone,Electronics,152.45404898974155,2,38.0,Female,East,1,True,26.471586919507217,331.3796848989903,43.51840065976111
2023-11-12,Smartphone,Electronics,110.42329733576742,1,64.0,Male,West,2,True,10.889651234910918,121.31294857067833,42.82068222481077
2023-11-13,Tablet,Appliances,615.8885145734523,3,51.0,Male,North,1,True,15.600467056752557,1863.2660107771094,178.45252881637012
2023-11-14,Smartphone,Electronics,529.5398650453553,4,48.0,Male,West,5,False,46.96267788938221,2165.1221380708034,159.38722319575976
2023-11-15,Smartphone,Accessories,403.2377736917807,3,69.0,Male,South,4,False,43.67763390312041,1253.3909549784626,113.411825040615
2023-11-16,Tablet,Electronics,433.7087404550722,8,42.0,Female,East,2,True,36.94032726007877,3506.6102509006564,133.7170388994494
2023-11-17,Smartphone,Accessories,542.0941083060969,1,29.0,Male,South,4,False,26.700135365179694,568.7942436712766,160.46300051646733
2023-11-18,Smartphone,Appliances,467.08738579828116,2,18.0,Female,South,4,False,28.414563178612358,962.5893347751747,130.73380033266426
2023-11-19,Smartphone,Accessories,231.88936399923438,7,39.0,Male,South,3,False,48.88600408777814,1672.111552082419,82.89232387642159
2023-11-20,Laptop,Accessories,682.60004405486,4,57.0,Male,East,3,False,48.459669974792924,2778.859846194233,214.06933335178013
2023-11-21,Laptop,Electronics,560.8252341339619,8,54.0,Female,West,2,False,14.687107060362543,4501.288980132058,162.1985026009068
2023-11-22,Laptop,Electronics,553.1796959627696,3,64.0,Male,South,3,True,41.49970548373932,1701.0387933720483,170.93179188300866
2023-11-23,Tablet,Accessories,667.5125406716745,6,18.0,Female,East,3,True,13.875919977515757,4018.951164007563,205.62788222970616
2023-11-24,Headphones,Electronics,337.2709287880651,9,18.0,Female,North,3,True,14.609186504777812,3050.0475455973638,107.60429098653128
2023-11-25,Smartphone,Appliances,742.7462875451683,1,59.0,Male,East,4,False,35.42418653740596,778.1704740825743,205.8813273035997
2023-11-26,Smartphone,Appliances,471.9914296115524,1,59.0,Male,North,2,False,23.22504943643968,495.2164790479921,151.66349429379198
2023-11-27,Tablet,Electronics,677.719776066175,8,38.0,Male,East,4,False,46.91949831979341,5468.677706849193,197.6189431905952
2023-11-28,Smartphone,Appliances,646.889806697531,3,32.0,Male,West,5,False,9.005438070320398,1949.6748581629133,190.48866267484664
2023-11-29,Laptop,Electronics,292.2396343994888,5,34.0,Male,South,4,True,28.018653836427188,1489.216825833871,114.05070784244865
2023-11-30,Headphones,Accessories,600.5800809828272,1,39.0,Male,West,5,True,46.333468869940454,646.9135498527677,183.19275810205826
2023-12-01,TV,Accessories,565.254934169337,5,55.0,Female,East,1,True,45.68511472157773,2871.9597855682628,165.71325549632934
2023-12-02,Smartphone,Appliances,506.06233149886845,6,52.0,Female,South,1,True,12.043814603708356,3048.417803596919,129.76575572210146
2023-12-03,Laptop,Electronics,481.12564999292374,8,62.0,Male,North,5,True,21.49869650434054,3870.5038964477303,158.23533633734067
2023-12-04,TV,Electronics,482.82135005644164,3,33.0,Female,East,5,True,32.86046300210133,1481.3245131714264,131.39430830884646
2023-12-05,Headphones,Appliances,662.5378851287991,3,25.0,Female,South,4,False,12.172769814713098,1999.7864252011102,188.7269765036447
2023-12-06,TV,Accessories,615.582102758302,9,64.0,Male,North,5,False,48.56099774205824,5588.799922566776,181.3611078366121
2023-12-07,Laptop,Appliances,506.095770053133,4,34.0,Male,North,2,True,46.163719792744715,2070.5468000052765,165.99284893294282
2023-12-08,TV,Accessories,201.61277070572504,4,34.0,Female,West,1,False,12.512758056551114,818.9638408794513,68.2162310783751
2023-12-09,Tablet,Electronics,598.8886828167236,7,43.0,Male,East,1,True,10.451995756744344,4202.67277547381,178.08822974661447
2023-12-10,TV,Accessories,644.7227238355559,2,30.0,Female,North,5,True,8.843381726371938,1298.2888293974838,196.499737787055
2023-12-11,Smartphone,Appliances,960.0820170893941,8,34.0,Male,South,3,False,45.9249648816484,7726.581101596801,282.0207481981071
2023-12-12,Smartphone,Electronics,715.0866126210076,6,55.0,Female,North,3,True,13.713071440795735,4304.232747166841,215.92252068195577
2023-12-13,Tablet,Appliances,120.1647224169065,3,34.0,Female,North,5,True,23.73282178449596,384.22698903521547,36.78278417285332
2023-12-14,Laptop,Appliances,515.6858798037285,9,65.0,Female,West,2,True,25.198311454340136,4666.371229687897,164.3934628979321
2023-12-15,Smartphone,Accessories,862.2750057329963,5,31.0,Female,West,3,False,31.95549698961054,4343.330525654592,268.3542829442884
2023-12-16,Headphones,Appliances,624.7097713803274,8,62.0,Male,South,5,False,8.228090468634123,5005.906261511253,192.35270523615466
2023-12-17,Smartphone,Accessories,565.7304320746418,7,23.0,Male,West,2,False,15.204137783023217,3975.3171623055164,166.09565404693154
2023-12-18,Smartphone,Electronics,680.0457317830471,8,52.0,Female,North,2,False,46.917067411351674,5487.282921675729,211.43194247881542
2023-12-19,Laptop,Accessories,375.5243610018394,7,63.0,Female,North,4,True,45.878454827085626,2674.5489818399615,111.73762363852136
2023-12-20,TV,Electronics,595.6179993254912,3,31.0,Male,West,2,False,40.15807913325615,1827.0120771097297,167.86625611051602
2023-12-21,Smartphone,Accessories,449.9063922016179,2,64.0,Male,North,3,False,5.8730560528196945,905.6858404560555,130.93903974137598
2023-12-22,Tablet,Appliances,496.0753028379051,7,25.0,Female,North,3,False,19.715304582324595,3492.2424244476606,149.66786068921476
2023-12-23,TV,Accessories,665.6909031390213,3,32.0,Female,South,5,True,33.25814309043085,2030.3308525074947,208.80942877835383
2023-12-24,Headphones,Accessories,314.6573795015637,3,44.0,Female,West,5,False,17.383559529806405,961.3556980344974,92.56193212889757
2023-12-25,Laptop,Electronics,757.5964947603877,2,30.0,Female,North,2,False,45.93140127741998,1561.1243907981955,215.18696131572025
2023-12-26,Headphones,Appliances,415.43760778289135,4,66.0,Female,West,1,True,33.525025782459885,1695.2754569140252,125.19869916783558
2023-12-27,TV,Accessories,552.1325666300814,8,48.0,Male,South,4,True,8.235802279240051,4425.296335319892,166.77433038958995
2023-12-28,TV,Appliances,219.8984079450114,1,52.0,Female,West,1,True,45.905251497606635,265.803659442618,67.82789867253095
2023-12-29,TV,Accessories,643.9674581742781,1,23.0,Male,North,2,True,48.099499617930014,692.0669577922082,202.38895261182773
2023-12-30,Headphones,Accessories,789.3007871893155,5,22.0,Male,West,2,False,8.497058827627647,3955.0009947742055,246.97946855769365
2023-12-31,TV,Appliances,397.0716901563706,5,39.0,Male,North,1,True,28.95621056875917,2014.3146613506121,113.17939832309452
2024-01-01,Headphones,Accessories,277.95532269808,1,66.0,Female,North,4,False,18.651392699637668,296.60671539771766,77.22516222893458
2024-01-02,TV,Appliances,555.5966129485417,6,40.0,Male,North,1,False,22.677758441663105,3356.2574361329134,156.27699677500777
2024-01-03,Tablet,Accessories,790.9621289983485,1,42.0,Male,South,5,False,13.084304807990385,804.0464338063389,244.2767954023093
2024-01-04,TV,Electronics,210.02868690381882,5,51.0,Male,West,3,False,31.013244590558564,1081.1566791096527,77.4968071545228
2024-01-05,Headphones,Appliances,278.7383637543316,9,43.0,Male,South,5,False,48.10907089620008,2556.7543446851846,80.47068984721024
2024-01-06,Smartphone,Accessories,409.16208833769684,5,64.0,Female,West,3,True,27.638267012222407,2073.4487087007064,120.33432085405911
2024-01-07,TV,Accessories,335.9312350938609,6,22.0,Female,South,2,False,8.731156162751653,2024.318566725917,115.44719609714804
2024-01-08,Smartphone,Electronics,336.56290667820093,8,43.0,Male,East,4,False,32.90006000648338,2725.4033134320907,106.02445053561036
2024-01-09,Tablet,Appliances,81.17587446724457,1,37.0,Male,North,1,False,20.310034750306567,101.48590921755114,28.715119388183922
2024-01-10,Laptop,Accessories,617.8113894811735,2,23.0,Female,North,4,True,43.5166335316084,1279.1394124939554,173.4342517846148
2024-01-11,Tablet,Electronics,567.7441005739271,9,23.0,Female,South,1,False,24.56051667424116,5134.257421839585,177.1105108649723
2024-01-12,TV,Accessories,160.2301600392709,3,67.0,Female,East,5,False,13.677782402401052,494.3682625202138,38.777684606683685
2024-01-13,Smartphone,Appliances,791.4391519912493,6,35.0,Male,North,5,True,13.599753021101522,4762.234664968598,226.09154373802522
2024-01-14,Smartphone,Accessories,836.2184629860975,5,21.0,Female,West,1,False,39.59438813245222,4220.686703062939,247.39782312816212
2024-01-15,Headphones,Accessories,349.81889004397715,2,34.0,Male,South,4,False,16.951441923831194,716.5892220117855,99.08773977870624
2024-01-16,Smartphone,Accessories,733.3097181954012,7,31.0,Male,North,1,True,39.525502737165034,5172.693530104973,217.77691851476993
2024-01-17,Headphones,Accessories,385.4004390018108,4,31.0,Female,North,2,False,14.264928984496972,1555.8666849917402,101.21031535529406
2024-01-18,Laptop,Electronics,536.2233020422121,1,30.0,Male,South,5,False,19.475886591558922,555.6991886337711,170.45515367734038
2024-01-19,TV,Electronics,332.8475729958182,4,24.0,Female,South,2,False,25.946913759786472,1357.3372057430593,111.13113484390976
2024-01-20,Headphones,Appliances,942.8503046924551,6,,Male,West,5,False,47.44381323620528,5704.545641390936,263.38166666632833
2024-01-21,Laptop,Electronics,440.7965545340204,7,32.0,Female,West,5,False,46.92791411392211,3132.503795852065,142.02354441687163
2024-01-22,Smartphone,Electronics,525.2898045646924,7,36.0,Male,North,3,True,14.309234394002951,3691.3378663468498,149.48165507119145
2024-01-23,Smartphone,Appliances,362.4125225072346,7,60.0,Male,North,2,True,21.119856855938277,2558.0075144065804,117.29351212199823
2024-01-24,Laptop,Electronics,872.2631194472789,3,64.0,Female,South,2,True,11.722972480419754,2628.5123308222564,260.99447090751954
2024-01-25,Smartphone,Electronics,877.322929217882,6,61.0,Female,North,3,False,27.949328569107372,5291.8869038764,263.48463440617456
2024-01-26,Laptop,Appliances,826.185836252588,8,52.0,Female,North,4,False,25.726214781259998,6635.212904801964,246.00477438156423
2024-01-27,Headphones,Appliances,691.2880696695244,4,,Female,South,2,False,45.53420731028296,2810.6864859883804,219.50771294319216
2024-01-28,Headphones,Appliances,375.0420906131895,8,52.0,Male,North,1,True,46.85024200059827,3047.1869669061143,100.11674705870655
2024-01-29,Laptop,Accessories,665.5700191924836,2,36.0,Female,North,3,False,22.260532595328144,1353.4005709802955,205.74940914509517
2024-01-30,Headphones,Accessories,498.5914402150529,9,37.0,Female,East,2,False,27.128207435854524,4514.45116937133,160.59073371341137
2024-01-31,Headphones,Appliances,762.4817243485264,9,53.0,Male,West,4,False,45.33063121157599,6907.666150348314,235.90791810996203
2024-02-01,Headphones,Appliances,723.1804106730723,8,52.0,Female,South,2,True,41.30185134852776,5826.745136733106,240.20111234515585
2024-02-02,Tablet,Appliances,370.1468843848151,1,49.0,Female,East,5,True,5.164534010509217,375.3114183953243,105.75459768819753
2024-02-03,TV,Accessories,689.5651605674433,2,65.0,Male,West,1,False,19.402680388261214,1398.5330015231477,216.44259639616828
2024-02-04,Smartphone,Accessories,636.4068900087852,6,,Female,West,3,False,23.979840887125665,3842.421180939837,189.86116064922138
2024-02-05,Tablet,Electronics,-54.71257258268967,5,57.0,Female,West,5,False,15.337232765745426,-258.2256301477029,-4.079711011280205
2024-02-06,Headphones,Electronics,660.1873279258924,9,41.0,Female,East,4,True,13.980722715317244,5955.666674048349,197.97930842055402
2024-02-07,Laptop,Appliances,413.6408422719588,5,34.0,Female,East,5,True,6.700302796805585,2074.9045141566,120.21349486296293
2024-02-08,Headphones,Accessories,322.7915091336653,2,,Female,West,5,True,33.951637628139224,679.5346558954698,109.89817477881587
2024-02-09,TV,Accessories,331.3478791412515,4,60.0,Female,North,4,False,16.812963071742455,1342.2044796367484,94.48874435218616
2024-02-10,Headphones,Accessories,472.9514208735937,9,67.0,Male,North,5,True,7.355623029409089,4263.9184108917525,127.75816867307256
2024-02-11,Laptop,Appliances,596.0119160173367,1,18.0,Female,East,3,False,15.394068973762863,611.4059849910996,173.63510597346271
2024-02-12,TV,Electronics,226.90759556156394,1,52.0,Male,East,2,False,41.08612787762569,267.99372343918964,74.26260813435451
2024-02-13,Headphones,Appliances,537.9695672424929,7,49.0,Male,East,5,True,43.3170131740946,3809.1039838715446,175.31125768861878
2024-02-14,TV,Electronics,615.3516132386144,3,53.0,Male,West,3,False,26.73798103369862,1872.7928207495418,185.71677772454942
2024-02-15,Smartphone,Electronics,872.3611567339264,2,30.0,Male,North,2,True,23.72318016839088,1768.4454936362436,274.8903176925181
2024-02-16,Smartphone,Appliances,284.661966154974,9,23.0,Female,East,2,False,49.00341620758018,2610.961111602346,71.81684063171626
2024-02-17,Headphones,Electronics,430.07756264443924,3,31.0,Female,East,5,False,14.025409681463145,1304.2580976147808,124.59063414515273
2024-02-18,TV,Electronics,552.3325945392959,2,54.0,Female,South,3,True,14.691167728457382,1119.3563568070492,162.81402719024774
2024-02-19,Laptop,Accessories,729.4818660383212,8,65.0,Male,West,5,False,18.13402296663799,5853.988951273208,217.69896553677114
2024-02-20,Headphones,Electronics,439.15522376563723,6,32.0,Female,South,4,False,12.774079322648928,2647.7054219164725,132.58751101219312
2024-02-21,Smartphone,Appliances,739.7282743982103,6,64.0,Female,North,2,False,22.071451919188398,4460.44109830845,228.827591893385
2024-02-22,Smartphone,Appliances,112.52753670470806,7,21.0,Female,South,5,False,45.987540214538924,833.6802971474954,29.31019262970751
2024-02-23,Headphones,Electronics,249.3303613756228,7,57.0,Male,South,2,False,32.69065282828584,1778.0031824576456,76.18939528221809
2024-02-24,TV,Accessories,569.7288688668441,6,33.0,Male,South,3,False,23.537594687551863,3441.9108078886165,170.46743175681272
2024-02-25,Smartphone,Accessories,217.83510038242494,4,45.0,Female,West,1,False,47.04848575570467,918.3888872854044,56.091631075815975
2024-02-26,TV,Electronics,265.1058946466566,9,33.0,Male,North,5,False,7.180890461412004,2393.1339422813217,78.39510150318263
2024-02-27,Smartphone,Electronics,394.4446271508121,6,21.0,Male,South,5,True,14.462428005583762,2381.1301909104563,116.89679284627243
2024-02-28,Smartphone,Appliances,654.2877983831648,4,62.0,Female,West,2,True,30.464987229579155,2647.6161807622384,194.63553386491898
2024-02-29,Tablet,Electronics,120.80703173854216,3,43.0,Male,North,3,False,32.699868043693066,395.1209632593196,36.559704087377156
2024-03-01,Smartphone,Accessories,534.0596724324788,4,45.0,Male,East,4,False,6.780087795317591,2143.018777525233,160.9746371358775
2024-03-02,Laptop,Electronics,706.5927894305612,3,,Female,South,3,True,23.13674410582095,2142.9151123975043,207.65488503809505
2024-03-03,Headphones,Appliances,461.0109583142083,2,62.0,Male,North,5,False,34.211928417389274,956.2338450458059,151.03043483397514
2024-03-04,Headphones,Appliances,426.2339540814919,5,19.0,Male,South,4,True,36.41317458815307,2167.5829449956127,116.1753799324174
2024-03-05,TV,Appliances,580.3542565117148,2,48.0,Male,East,3,True,33.71629561323212,1194.4248086366617,166.89657586881546
2024-03-06,Smartphone,Appliances,461.577789455712,6,20.0,Male,North,1,True,19.425345096241603,2788.8920818305132,166.27297307894915
2024-03-07,Laptop,Appliances,778.0999562481494,3,25.0,Male,West,2,False,9.208405561905927,2343.5082743063545,223.0500733245525
2024-03-08,TV,Electronics,277.717397573113,6,41.0,Male,North,3,False,24.220060088870035,1690.5244455275479,69.7776725248363
2024-03-09,Tablet,Electronics,489.67116896698303,9,32.0,Male,West,3,False,10.793949681562497,4417.8344703844095,154.2461181401071
